,f1,f2,f3,f4,f5,Disease
4612,0.191837268,0.016510159,8.697009687,0.965257409,272.5736197,Exanthems and Drug Eruptions
4613,0.090115637,0.011477249,15.69552645,0.874741096,582.3893028,Exanthems and Drug Eruptions
4614,0.306458278,0.102078791,6.703174308,0.97453855,143.021619,Exanthems and Drug Eruptions
4615,0.188080396,0.03873512,10.23951419,0.963777059,261.6828683,Exanthems and Drug Eruptions
4616,0.303815322,0.058980562,4.560289434,0.971996019,59.32533034,Exanthems and Drug Eruptions
4617,0.163104475,0.029009576,13.24180033,0.912531698,408.3892449,Exanthems and Drug Eruptions
4618,0.178181907,0.019789112,11.33619461,0.928800948,480.4159023,Exanthems and Drug Eruptions
4619,0.166194435,0.018095787,9.908368923,0.956443283,274.1415599,Exanthems and Drug Eruptions
4620,0.223642589,0.034323597,6.363535316,0.985300702,97.82557763,Exanthems and Drug Eruptions
4621,0.185843622,0.020364168,7.780534534,0.951166262,223.7747691,Exanthems and Drug Eruptions
4622,0.285239408,0.024419188,5.23902212,0.990786963,92.45934703,Exanthems and Drug Eruptions
4623,0.207800151,0.022130796,5.620925422,0.988244102,70.79519822,Exanthems and Drug Eruptions
4624,0.226212758,0.020867239,6.346025466,0.952690262,169.4961037,Exanthems and Drug Eruptions
4625,0.235721306,0.019645138,5.860289667,0.968582339,156.9042601,Exanthems and Drug Eruptions
4626,0.180894877,0.015965337,7.558865224,0.971241711,194.9626861,Exanthems and Drug Eruptions
4627,0.243015818,0.02331776,6.175633184,0.978090116,152.4331844,Exanthems and Drug Eruptions
4628,0.351880685,0.037011615,3.21790843,0.983495387,41.45707573,Exanthems and Drug Eruptions
4629,0.328055731,0.058322629,6.982370178,0.957971099,205.1999789,Exanthems and Drug Eruptions
4630,0.437985622,0.04408676,2.33753407,0.985027075,23.44905397,Exanthems and Drug Eruptions
4631,0.361075318,0.035564146,3.040377971,0.983971568,36.69386916,Exanthems and Drug Eruptions
4632,0.160693439,0.022964715,7.377347844,0.885310291,129.4917734,Exanthems and Drug Eruptions
4633,0.296600258,0.069503741,8.934271645,0.978411496,247.4109195,Exanthems and Drug Eruptions
4634,0.135842122,0.022527423,9.570573541,0.95777993,174.5342996,Exanthems and Drug Eruptions
4635,0.073692983,0.016723814,15.72335786,0.570088899,463.2062117,Exanthems and Drug Eruptions
4636,0.257088789,0.027674068,4.683304085,0.966880354,74.80958115,Exanthems and Drug Eruptions
4637,0.10378701,0.012756655,12.92095988,0.886082152,358.4445983,Exanthems and Drug Eruptions
4638,0.153575823,0.020449399,7.931936018,0.963492061,121.5022734,Exanthems and Drug Eruptions
4639,0.35381611,0.100158985,3.842590003,0.99572218,44.11568182,Exanthems and Drug Eruptions
4640,0.176416187,0.02710074,12.96187454,0.906843658,455.3509393,Exanthems and Drug Eruptions
4641,0.24920797,0.043312812,6.277071555,0.952141127,145.8081764,Exanthems and Drug Eruptions
4642,0.176380191,0.026673506,8.170310316,0.968286997,141.8927286,Exanthems and Drug Eruptions
4643,0.236997473,0.063672931,8.568553441,0.981473993,171.168762,Exanthems and Drug Eruptions
4644,0.268887152,0.055894696,6.31741458,0.986230587,94.09823455,Exanthems and Drug Eruptions
4645,0.226593747,0.063909983,8.582684334,0.982029741,166.2024535,Exanthems and Drug Eruptions
4646,0.216119117,0.038367537,4.979656423,0.994487549,55.21597989,Exanthems and Drug Eruptions
4647,0.085541428,0.01389638,13.42803805,0.785903463,343.2218071,Exanthems and Drug Eruptions
4648,0.159734813,0.015115392,11.28767409,0.941362831,364.5632698,Exanthems and Drug Eruptions
4649,0.162593274,0.021015541,7.730516172,0.862726384,151.2470723,Exanthems and Drug Eruptions
4650,0.11954128,0.016678671,10.08016495,0.889062348,200.1031344,Exanthems and Drug Eruptions
4651,0.274215019,0.03264159,6.7470824,0.979841891,182.2015794,Exanthems and Drug Eruptions
4652,0.099056994,0.015753194,10.02993977,0.919410457,166.8664647,Exanthems and Drug Eruptions
4653,0.17115011,0.017063065,7.387134878,0.978766283,130.3980717,Exanthems and Drug Eruptions
4654,0.238296419,0.069475634,6.965464557,0.977959047,110.7168025,Exanthems and Drug Eruptions
4655,0.070114307,0.012269355,15.71673331,0.750870526,446.6149508,Exanthems and Drug Eruptions
4656,0.32564152,0.11725304,6.306836813,0.985624905,108.1775403,Exanthems and Drug Eruptions
4657,0.124899613,0.019904906,10.42246632,0.942297547,204.3464524,Exanthems and Drug Eruptions
4658,0.069315973,0.016449576,16.95874485,0.417014867,545.8413733,Exanthems and Drug Eruptions
4659,0.22107841,0.033085181,11.05065596,0.889980306,409.6780179,Exanthems and Drug Eruptions
4660,0.413061713,0.113704589,6.329898118,0.966038365,188.4169047,Exanthems and Drug Eruptions
4661,0.199335924,0.03668927,9.030542993,0.965079928,241.5746471,Exanthems and Drug Eruptions
4662,0.167634564,0.02366243,9.834259253,0.954066082,225.2494481,Exanthems and Drug Eruptions
4663,0.476402643,0.344395664,6.371728222,0.901625892,169.9419526,Exanthems and Drug Eruptions
4664,0.286333253,0.058324331,5.762893112,0.98634979,101.8941673,Exanthems and Drug Eruptions
4665,0.218873368,0.04216756,10.6391238,0.931664848,382.6726739,Exanthems and Drug Eruptions
4666,0.194026202,0.018423006,8.470170978,0.967044813,182.9631872,Exanthems and Drug Eruptions
4667,0.26886121,0.04783755,6.188598171,0.955227834,108.3276305,Exanthems and Drug Eruptions
4668,0.277044564,0.031189304,5.943821255,0.984332373,125.6618891,Exanthems and Drug Eruptions
4669,0.222766872,0.05467017,8.160284897,0.95926559,206.0825937,Exanthems and Drug Eruptions
4670,0.399670077,0.129101425,5.679446042,0.991090309,105.4406075,Exanthems and Drug Eruptions
4671,0.159634404,0.017875994,7.889528447,0.945622303,136.9010955,Exanthems and Drug Eruptions
4672,0.1531659,0.015408447,8.424758485,0.953727602,173.8534992,Exanthems and Drug Eruptions
4673,0.294262248,0.085985507,7.144107671,0.948864512,233.7573601,Exanthems and Drug Eruptions
4674,0.257878594,0.050658867,10.29087277,0.953312432,497.2011938,Exanthems and Drug Eruptions
4675,0.177760827,0.040457162,9.967537177,0.956312198,336.0507802,Exanthems and Drug Eruptions
4676,0.162467068,0.021530732,7.794251944,0.866843009,139.4117901,Exanthems and Drug Eruptions
4677,0.200715858,0.019159083,6.959550609,0.95108178,135.7977205,Exanthems and Drug Eruptions
4678,0.266904201,0.073455785,5.337403838,0.987271915,71.46022991,Exanthems and Drug Eruptions
4679,0.422424779,0.201726837,3.887398476,0.989710194,46.90612438,Exanthems and Drug Eruptions
4680,0.345104854,0.093540058,3.739577968,0.991751591,39.53600602,Exanthems and Drug Eruptions
4681,0.212961591,0.025525643,6.031520519,0.986595516,106.1913472,Exanthems and Drug Eruptions
4682,0.193005189,0.019594015,6.89135412,0.986113595,143.891987,Exanthems and Drug Eruptions
4683,0.295264976,0.056295633,4.441158115,0.988027906,58.75045854,Exanthems and Drug Eruptions
4684,0.255330147,0.035554394,4.783158375,0.987993946,60.53352863,Exanthems and Drug Eruptions
4685,0.39216915,0.137173627,4.780483699,0.988686982,101.5928141,Exanthems and Drug Eruptions
4686,0.267368525,0.068231785,4.688935175,0.986445272,52.58587661,Exanthems and Drug Eruptions
4687,0.295552059,0.068656782,5.944517909,0.988088074,112.6206902,Exanthems and Drug Eruptions
4688,0.469204585,0.240368856,2.758530148,0.99285631,27.15057163,Exanthems and Drug Eruptions
4689,0.268990827,0.071799892,5.25691916,0.985905651,66.06776463,Exanthems and Drug Eruptions
4690,0.327767199,0.094516755,3.813150377,0.989944181,38.27114651,Exanthems and Drug Eruptions
4691,0.348687292,0.050643961,4.206470994,0.981859038,84.5273581,Exanthems and Drug Eruptions
4692,0.581446886,0.099397174,2.255096675,0.989050676,38.78202486,Exanthems and Drug Eruptions
4693,0.255837516,0.023879075,5.310956929,0.98747497,83.65792744,Exanthems and Drug Eruptions
4694,0.414708764,0.109904626,4.827479388,0.992195864,111.6855464,Exanthems and Drug Eruptions
4695,0.236688474,0.02457544,5.064270604,0.990075475,67.63465581,Exanthems and Drug Eruptions
4696,0.305928016,0.185793454,8.152987132,0.976111582,187.360493,Exanthems and Drug Eruptions
4697,0.209259231,0.046084115,8.578788856,0.969986677,171.0774075,Exanthems and Drug Eruptions
4698,0.237200816,0.031075351,7.038692298,0.981941892,139.1949031,Exanthems and Drug Eruptions
4699,0.367663143,0.079708469,3.785000053,0.995125284,38.18748019,Exanthems and Drug Eruptions
4700,0.158495135,0.026463483,7.129570089,0.858965568,101.6536702,Exanthems and Drug Eruptions
4701,0.234172734,0.025940731,4.615147073,0.963705192,51.12399649,Exanthems and Drug Eruptions
4702,0.162154666,0.016527657,8.02238558,0.955150716,169.2483737,Exanthems and Drug Eruptions
4703,0.132213529,0.012732799,10.29060788,0.940009558,284.2655072,Exanthems and Drug Eruptions
4704,0.179121448,0.03336921,9.735904315,0.973984811,256.1157818,Exanthems and Drug Eruptions
4705,0.169657067,0.017891999,7.078379539,0.954151356,152.8693564,Exanthems and Drug Eruptions
4706,0.252680174,0.031946395,5.798595728,0.991668667,81.93783452,Exanthems and Drug Eruptions
4707,0.402912496,0.054285087,3.057450539,0.990529011,39.3638696,Exanthems and Drug Eruptions
4708,0.515734099,0.408698604,4.419684519,0.995171096,67.67647359,Exanthems and Drug Eruptions
4709,0.197920607,0.052304742,7.206062572,0.983645909,107.2736127,Exanthems and Drug Eruptions
4710,0.237904852,0.046304479,6.847666896,0.987685817,118.4229797,Exanthems and Drug Eruptions
4711,0.206869238,0.049522251,6.986234221,0.986115695,103.4791945,Exanthems and Drug Eruptions
4712,0.184423296,0.029938184,7.840982219,0.982498996,147.3404696,Exanthems and Drug Eruptions
4713,0.22423734,0.019973421,5.478026284,0.984844189,94.83955317,Exanthems and Drug Eruptions
4714,0.173028917,0.022983889,9.338958678,0.954070133,213.2560934,Exanthems and Drug Eruptions
4715,0.195338544,0.035754259,14.87046206,0.902578922,767.4946423,Exanthems and Drug Eruptions
4716,0.174085956,0.016205654,10.59057759,0.957759309,366.9448078,Exanthems and Drug Eruptions
4717,0.161583608,0.017158569,7.376775535,0.976491056,117.5113993,Exanthems and Drug Eruptions
4718,0.158339037,0.014537109,8.611309901,0.968760842,201.3227702,Exanthems and Drug Eruptions
4719,0.200417261,0.01885275,5.827647517,0.982286439,101.0512341,Exanthems and Drug Eruptions
4720,0.15139968,0.016447908,7.961682798,0.939471793,147.6186522,Exanthems and Drug Eruptions
4721,0.125503619,0.011957101,12.64358466,0.955919772,387.8903994,Exanthems and Drug Eruptions
4722,0.134146951,0.014489543,8.842071132,0.943483738,176.0264216,Exanthems and Drug Eruptions
4723,0.180653831,0.018059746,10.84808125,0.96614271,329.9500179,Exanthems and Drug Eruptions
4724,0.157171221,0.014875319,9.386611827,0.963334097,266.5109875,Exanthems and Drug Eruptions
4725,0.190269133,0.028127722,8.492843667,0.979356109,196.0554607,Exanthems and Drug Eruptions
4726,0.121264368,0.015958534,12.58033639,0.939512224,401.2200093,Exanthems and Drug Eruptions
4727,0.137073217,0.012975875,9.96521494,0.954664473,250.4186853,Exanthems and Drug Eruptions
4728,0.104629586,0.015010557,9.991070525,0.922829473,175.5250956,Exanthems and Drug Eruptions
4729,0.129527402,0.017224858,15.87620883,0.916484585,798.0980577,Exanthems and Drug Eruptions
4730,0.198507095,0.020963967,6.818155888,0.909697622,186.307333,Exanthems and Drug Eruptions
4731,0.103459351,0.016770353,13.30132122,0.686903058,390.1973343,Exanthems and Drug Eruptions
4732,0.153400289,0.021753611,7.432625854,0.873582148,113.6529402,Exanthems and Drug Eruptions
4733,0.07231952,0.012514924,18.3526556,0.684545532,683.3544951,Exanthems and Drug Eruptions
4734,0.123428707,0.018965437,9.137234078,0.84341429,158.0677607,Exanthems and Drug Eruptions
4735,0.16087885,0.029185526,13.04873362,0.907595033,674.9225991,Exanthems and Drug Eruptions
4736,0.244072785,0.032329239,5.385634653,0.988173341,72.57758657,Exanthems and Drug Eruptions
4737,0.209896289,0.047537772,7.198565194,0.983420677,101.0903917,Exanthems and Drug Eruptions
4738,0.233370388,0.041567084,6.623183889,0.980607589,118.99714,Exanthems and Drug Eruptions
4739,0.186155725,0.022132305,6.404552334,0.977069158,99.93758749,Exanthems and Drug Eruptions
4740,0.468682842,0.16516606,8.281499855,0.973046706,253.1545942,Exanthems and Drug Eruptions
4741,0.112028007,0.015756513,10.78911522,0.843096347,223.2679427,Exanthems and Drug Eruptions
4742,0.066780973,0.01136278,18.16225961,0.698741642,633.9188567,Exanthems and Drug Eruptions
4743,0.073539237,0.015163298,14.31018581,0.76760354,369.423694,Exanthems and Drug Eruptions
4744,0.043077842,0.008507336,25.1173549,0.729624342,1059.477372,Exanthems and Drug Eruptions
4745,0.333081031,0.130564465,4.892263742,0.983477151,67.60238478,Exanthems and Drug Eruptions
4746,0.276018669,0.066459382,6.461864345,0.981732114,112.2027183,Exanthems and Drug Eruptions
4747,0.181417584,0.020134497,6.333422215,0.973253147,81.6898734,Exanthems and Drug Eruptions
4748,0.214867675,0.021276893,5.116767265,0.983680125,54.64849765,Exanthems and Drug Eruptions
4749,0.405210862,0.179773289,5.008560507,0.990785302,89.15428715,Exanthems and Drug Eruptions
4750,0.354770984,0.127883353,9.535299324,0.972911856,308.6260579,Exanthems and Drug Eruptions
4751,0.225633304,0.024628278,6.618039604,0.981375486,120.0227269,Exanthems and Drug Eruptions
4752,0.064435894,0.009930759,16.71861266,0.856555926,488.5280246,Exanthems and Drug Eruptions
4753,0.105208385,0.014138427,10.13099953,0.933214203,186.8611958,Exanthems and Drug Eruptions
4754,0.145672832,0.019447551,7.427493576,0.961248707,105.8072039,Exanthems and Drug Eruptions
4755,0.090748906,0.01634439,15.7451414,0.884314871,477.5796496,Exanthems and Drug Eruptions
4756,0.325489318,0.091135103,11.43081687,0.919509503,495.6586309,Exanthems and Drug Eruptions
4757,0.158945503,0.022109723,6.765476279,0.92994462,90.475396,Exanthems and Drug Eruptions
4758,0.423240567,0.285076964,6.960524614,0.966578185,159.6455127,Exanthems and Drug Eruptions
4759,0.152501539,0.017529592,7.654420415,0.954349619,115.6241968,Exanthems and Drug Eruptions
4760,0.166619918,0.033038681,9.569252973,0.8552236,235.2555577,Exanthems and Drug Eruptions
4761,0.111768615,0.017683501,10.26710797,0.837982314,209.0542059,Exanthems and Drug Eruptions
4762,0.109744214,0.016117687,9.562104752,0.913168973,162.890281,Exanthems and Drug Eruptions
4763,0.190206546,0.030150607,6.033417066,0.981829437,91.00123544,Exanthems and Drug Eruptions
4764,0.262462963,0.051042058,8.691914033,0.877289271,412.1920276,Exanthems and Drug Eruptions
4765,0.324237791,0.240049738,10.66856719,0.944317195,330.5777103,Exanthems and Drug Eruptions
4766,0.409702132,0.323502186,7.628004532,0.97402406,198.7355081,Exanthems and Drug Eruptions
4767,0.343557569,0.070305985,4.229120667,0.994502083,69.84900299,Exanthems and Drug Eruptions
4768,0.365303266,0.091751244,5.05046468,0.987343402,101.9211158,Exanthems and Drug Eruptions
4769,0.308773022,0.075355389,5.076076494,0.992705281,86.89123686,Exanthems and Drug Eruptions
4770,0.284678624,0.124218944,8.985630897,0.953362659,200.189704,Exanthems and Drug Eruptions
4771,0.19461579,0.030368094,5.912132086,0.980673825,87.724606,Exanthems and Drug Eruptions
4772,0.194454623,0.02841757,7.291892201,0.984219624,123.0649177,Exanthems and Drug Eruptions
4773,0.20661834,0.029356558,6.226800074,0.986703924,80.73809302,Exanthems and Drug Eruptions
4774,0.192142198,0.028520255,6.36012526,0.984498903,78.00234363,Exanthems and Drug Eruptions
4775,0.262336301,0.080964528,6.18479206,0.989166349,79.85932116,Exanthems and Drug Eruptions
4776,0.41078293,0.1400287,4.322845256,0.995206131,56.86268977,Exanthems and Drug Eruptions
4777,0.190206546,0.030150607,6.033417066,0.981829437,91.00123544,Exanthems and Drug Eruptions
4778,0.210373167,0.023462751,5.952069089,0.948540688,81.65089545,Exanthems and Drug Eruptions
4779,0.158888792,0.034800793,8.54765042,0.969606738,154.0259054,Exanthems and Drug Eruptions
4780,0.134398407,0.023733725,9.576593244,0.96791064,191.6610316,Exanthems and Drug Eruptions
4781,0.116398231,0.018832167,9.657757994,0.963697529,182.1699159,Exanthems and Drug Eruptions
4782,0.234137824,0.066356035,5.784042896,0.967088667,72.6258956,Exanthems and Drug Eruptions
4783,0.250150757,0.099989816,6.394798351,0.960003675,92.17692283,Exanthems and Drug Eruptions
4784,0.291077065,0.138250781,5.803653558,0.971518381,80.64140182,Exanthems and Drug Eruptions
4785,0.126108359,0.016349498,10.08782762,0.937000797,220.4077275,Exanthems and Drug Eruptions
4786,0.144559652,0.019630862,7.698584331,0.969388979,115.6565574,Exanthems and Drug Eruptions
4787,0.218230552,0.026610977,5.288010614,0.967407561,65.88133532,Exanthems and Drug Eruptions
4788,0.266040145,0.068297608,5.174052851,0.988601656,61.03744421,Exanthems and Drug Eruptions
4789,0.231685144,0.025091141,5.011838821,0.974507785,67.8953677,Exanthems and Drug Eruptions
4790,0.176652304,0.026356587,8.074403601,0.918712323,148.521811,Exanthems and Drug Eruptions
4791,0.192069233,0.018841115,9.775264339,0.85483363,277.7298671,Exanthems and Drug Eruptions
4792,0.286044423,0.047712459,5.023682951,0.988219803,94.19910256,Exanthems and Drug Eruptions
4793,0.383428354,0.050888428,2.89034057,0.994729818,32.69848577,Exanthems and Drug Eruptions
4794,0.395613139,0.091383592,3.823502952,0.985716884,85.93174167,Exanthems and Drug Eruptions
4795,0.128467829,0.017287018,8.231738575,0.915541855,141.0579169,Exanthems and Drug Eruptions
4796,0.096617782,0.01523016,10.97591967,0.875091198,211.0431786,Exanthems and Drug Eruptions
4797,0.05011573,0.013469136,20.39826223,0.315595448,676.9537301,Exanthems and Drug Eruptions
4798,0.083374651,0.022686629,12.08804393,0.327748382,246.5532745,Exanthems and Drug Eruptions
4799,0.266159418,0.032838266,5.130072558,0.98806006,115.6170463,Exanthems and Drug Eruptions
4800,0.318726614,0.107294971,4.412626326,0.990234226,64.39516957,Exanthems and Drug Eruptions
4801,0.294770484,0.033075919,3.947099812,0.987010145,46.77812922,Exanthems and Drug Eruptions
4802,0.162350911,0.018093489,7.153524979,0.986162854,102.7885326,Exanthems and Drug Eruptions
4803,0.402977884,0.075730693,2.86002474,0.990933009,27.53685836,Exanthems and Drug Eruptions
4804,0.556182811,0.115903558,1.668990915,0.964893032,18.04509986,Exanthems and Drug Eruptions
4805,0.269125516,0.030706389,4.613355413,0.990531413,55.18353195,Exanthems and Drug Eruptions
4806,0.269424477,0.036766848,4.063645011,0.963663183,37.92825248,Exanthems and Drug Eruptions
4807,0.201177874,0.020852379,6.7050568,0.972121428,138.0713948,Exanthems and Drug Eruptions
4808,0.267558669,0.056026532,9.772299435,0.955502747,316.1096099,Exanthems and Drug Eruptions
4809,0.277196473,0.032292363,3.924113196,0.963147154,38.14485327,Exanthems and Drug Eruptions
4810,0.316438096,0.056535492,3.977199946,0.987444058,56.46458423,Exanthems and Drug Eruptions
4811,0.331432282,0.043254522,3.879787141,0.98510185,49.28140734,Exanthems and Drug Eruptions
4812,0.203492389,0.031362724,5.661314461,0.911137694,76.29012618,Exanthems and Drug Eruptions
4813,0.164916423,0.021655115,6.642391428,0.92226396,94.68493008,Exanthems and Drug Eruptions
4814,0.236329266,0.030772688,4.493448439,0.932448298,48.33583929,Exanthems and Drug Eruptions
4815,0.223744343,0.07400424,16.20159787,0.863347123,754.1748983,Exanthems and Drug Eruptions
4816,0.265345224,0.054494658,6.775942143,0.988215536,111.6600203,Exanthems and Drug Eruptions
4817,0.48756768,0.134423095,2.842259316,0.995899769,35.04541427,Exanthems and Drug Eruptions
4818,0.238437438,0.022973137,4.537931086,0.986857136,47.39056259,Exanthems and Drug Eruptions
4819,0.230724179,0.022042687,4.518678125,0.987212347,43.35479066,Exanthems and Drug Eruptions
4820,0.275614405,0.033109073,3.59050306,0.969299863,28.324118,Exanthems and Drug Eruptions
4821,0.200636962,0.022966908,5.093514244,0.965368649,49.35455719,Exanthems and Drug Eruptions
4822,0.365528944,0.0709752,3.119287395,0.988448883,29.7555635,Exanthems and Drug Eruptions
4823,0.266135315,0.04238854,5.448687367,0.988406254,76.00009857,Exanthems and Drug Eruptions
4824,0.325740941,0.073318033,4.467742606,0.983493017,62.21803456,Exanthems and Drug Eruptions
4825,0.212446028,0.033301737,7.341601946,0.972636346,134.6387742,Exanthems and Drug Eruptions
4826,0.222069332,0.035881993,6.406561951,0.974120345,100.0027795,Exanthems and Drug Eruptions
4827,0.182230458,0.022976448,7.213328476,0.970633186,119.2151515,Exanthems and Drug Eruptions
4828,0.270821337,0.025815401,4.72764493,0.971368478,67.10604766,Exanthems and Drug Eruptions
4829,0.306135146,0.027216286,3.989707731,0.982055794,45.05241169,Exanthems and Drug Eruptions
4830,0.314708418,0.06133053,4.59722949,0.98522054,58.77330073,Exanthems and Drug Eruptions
4831,0.336230315,0.0382187,4.025385813,0.984014068,57.36429202,Exanthems and Drug Eruptions
4832,0.368294807,0.03280125,3.39640215,0.980335721,41.05528782,Exanthems and Drug Eruptions
4833,0.201887105,0.026712337,6.622169542,0.981782135,101.9986857,Exanthems and Drug Eruptions
4834,0.358721637,0.038874474,2.540030586,0.982939076,16.78021959,Exanthems and Drug Eruptions
4835,0.577838439,0.049592003,1.550372988,0.993622938,14.86900943,Exanthems and Drug Eruptions
4836,0.57708605,0.049589876,1.493241712,0.994394113,12.13047199,Exanthems and Drug Eruptions
4837,0.243642375,0.028794468,4.437707931,0.96260586,48.49408218,Exanthems and Drug Eruptions
4838,0.397852652,0.2464341,6.605626975,0.985825779,124.0685994,Exanthems and Drug Eruptions
4839,0.168163337,0.015012099,6.244841833,0.984502868,73.79780646,Exanthems and Drug Eruptions
4840,0.177731972,0.018745029,6.681088106,0.983606604,90.63776285,Exanthems and Drug Eruptions
4841,0.159807453,0.023791343,7.293356781,0.983523074,121.7604763,Exanthems and Drug Eruptions
4842,0.236636213,0.096437741,9.609805809,0.962456337,197.9394045,Exanthems and Drug Eruptions
4843,0.20249709,0.057360121,9.979454966,0.958139782,205.6167799,Exanthems and Drug Eruptions
4844,0.326134127,0.075185898,7.692967419,0.976988359,177.2612439,Exanthems and Drug Eruptions
4845,0.298370352,0.071638352,6.370523458,0.98406474,105.4563285,Exanthems and Drug Eruptions
4846,0.223306908,0.041142941,7.197835632,0.984982417,123.200067,Exanthems and Drug Eruptions
4847,0.376045685,0.109428117,5.101942269,0.987967096,84.19416221,Exanthems and Drug Eruptions
4848,0.102803197,0.017066436,12.45536987,0.684362009,307.7953992,Herpes HPV and other STDs Photos
4849,0.090948091,0.01440164,15.19407393,0.68942593,471.5769719,Herpes HPV and other STDs Photos
4850,0.255920897,0.024374844,4.689913653,0.967366083,58.72256157,Herpes HPV and other STDs Photos
4851,0.125043208,0.012895622,10.39791171,0.930628174,234.8250138,Herpes HPV and other STDs Photos
4852,0.221768108,0.049763875,10.72638434,0.930664022,332.4028673,Herpes HPV and other STDs Photos
4853,0.149130195,0.016518894,8.456203663,0.971284425,214.5393219,Herpes HPV and other STDs Photos
4854,0.115131438,0.012790201,12.89887864,0.887744649,405.0853713,Herpes HPV and other STDs Photos
4855,0.091599114,0.017861837,12.6546457,0.678173881,313.1584579,Herpes HPV and other STDs Photos
4856,0.219560641,0.039134857,6.393343758,0.989264668,82.29124484,Herpes HPV and other STDs Photos
4857,0.157240379,0.020862361,7.408734955,0.949793637,160.7480287,Herpes HPV and other STDs Photos
4858,0.142511292,0.014745756,10.49211441,0.915991664,279.3557998,Herpes HPV and other STDs Photos
4859,0.256306589,0.025807721,5.460757036,0.992725621,81.41717806,Herpes HPV and other STDs Photos
4860,0.361352538,0.062966792,5.477667013,0.986959544,128.9511233,Herpes HPV and other STDs Photos
4861,0.204953257,0.019060424,5.812609791,0.960549497,102.0084099,Herpes HPV and other STDs Photos
4862,0.129254947,0.013742357,14.22528976,0.930322785,472.3342129,Herpes HPV and other STDs Photos
4863,0.330928583,0.129288412,9.990080304,0.958730639,320.4849342,Herpes HPV and other STDs Photos
4864,0.386839625,0.16178785,7.315058603,0.954757999,220.0234197,Herpes HPV and other STDs Photos
4865,0.187337642,0.01746228,8.020169202,0.956818143,222.2464433,Herpes HPV and other STDs Photos
4866,0.159219309,0.015462854,8.037204122,0.952087127,176.0193751,Herpes HPV and other STDs Photos
4867,0.207582807,0.019989847,6.124924631,0.955055251,128.7370145,Herpes HPV and other STDs Photos
4868,0.320586904,0.104062553,5.318573759,0.99004969,95.82181429,Herpes HPV and other STDs Photos
4869,0.048408735,0.008406159,21.08496836,0.853286173,721.3893017,Herpes HPV and other STDs Photos
4870,0.288955442,0.064880488,10.12938824,0.918257198,364.3382572,Herpes HPV and other STDs Photos
4871,0.158872118,0.019533169,13.58274208,0.951385646,454.0133979,Herpes HPV and other STDs Photos
4872,0.128071096,0.013008275,11.99561233,0.950662625,339.9595346,Herpes HPV and other STDs Photos
4873,0.160409025,0.01962566,10.32271627,0.967727463,265.1484078,Herpes HPV and other STDs Photos
4874,0.182559094,0.038701518,11.10564785,0.845664479,391.951769,Herpes HPV and other STDs Photos
4875,0.043952242,0.00661777,36.81837284,0.536427842,2610.327543,Herpes HPV and other STDs Photos
4876,0.334112612,0.082711923,9.742824352,0.971890138,344.6771536,Herpes HPV and other STDs Photos
4877,0.163230164,0.02574872,15.406039,0.888804026,597.4634459,Herpes HPV and other STDs Photos
4878,0.062532581,0.009918653,22.19454256,0.647043138,913.4972286,Herpes HPV and other STDs Photos
4879,0.119532688,0.012996899,11.84125271,0.917035289,337.9205564,Herpes HPV and other STDs Photos
4880,0.141448584,0.016159027,9.909096523,0.928199987,285.9253366,Herpes HPV and other STDs Photos
4881,0.158714291,0.016940445,8.554286419,0.939775737,171.6848175,Herpes HPV and other STDs Photos
4882,0.186960566,0.031664456,14.91485552,0.920756171,597.3179806,Herpes HPV and other STDs Photos
4883,0.153645754,0.018849995,13.62794724,0.950252923,450.3522004,Herpes HPV and other STDs Photos
4884,0.309200741,0.102812682,9.351329035,0.946560845,279.5635762,Herpes HPV and other STDs Photos
4885,0.375661721,0.086450499,5.624518657,0.981084675,130.1472279,Herpes HPV and other STDs Photos
4886,0.228720183,0.027399006,6.909724,0.958310452,173.3675318,Herpes HPV and other STDs Photos
4887,0.161842691,0.014880082,8.45887833,0.955236532,170.7857507,Herpes HPV and other STDs Photos
4888,0.154904497,0.017880162,8.806067028,0.884681812,204.6761534,Herpes HPV and other STDs Photos
4889,0.153521439,0.016173671,8.479639367,0.938146739,164.0543568,Herpes HPV and other STDs Photos
4890,0.081207646,0.009105431,18.1445732,0.869110237,773.0456537,Herpes HPV and other STDs Photos
4891,0.126683328,0.012694823,12.21366372,0.905861653,406.2552476,Herpes HPV and other STDs Photos
4892,0.062578408,0.011109319,19.50874521,0.788153391,741.1193378,Herpes HPV and other STDs Photos
4893,0.090528583,0.010030227,17.42148859,0.845550459,806.2922593,Herpes HPV and other STDs Photos
4894,0.100089083,0.016271133,13.39118205,0.682993099,415.7291998,Herpes HPV and other STDs Photos
4895,0.110456862,0.012661959,13.89632488,0.850303248,471.9048708,Herpes HPV and other STDs Photos
4896,0.09192698,0.014205337,14.94077784,0.70010185,453.1381926,Herpes HPV and other STDs Photos
4897,0.096023925,0.014257199,12.84222606,0.836262839,335.2957562,Herpes HPV and other STDs Photos
4898,0.091819058,0.017098115,13.16430762,0.630064094,339.3699904,Herpes HPV and other STDs Photos
4899,0.073327946,0.011396592,18.21533835,0.686987513,702.9508693,Herpes HPV and other STDs Photos
4900,0.074859085,0.011336901,17.6883128,0.719873695,661.9665705,Herpes HPV and other STDs Photos
4901,0.133822572,0.014383919,11.00485954,0.941054176,329.4503694,Herpes HPV and other STDs Photos
